key	FZCC0015	HIMB122	HIMB1321	HIMB140	HIMB1402	HIMB1409	HIMB1412	HIMB1413	HIMB1420	HIMB1427	HIMB1430	HIMB1436	HIMB1437	HIMB1444	HIMB1456	HIMB1483	HIMB1485	HIMB1488	HIMB1490	HIMB1491	HIMB1493	HIMB1494	HIMB1495	HIMB1505	HIMB1506	HIMB1507	HIMB1509	HIMB1513	HIMB1518	HIMB1520	HIMB1521	HIMB1526	HIMB1527	HIMB1542	HIMB1549	HIMB1552	HIMB1556	HIMB1559	HIMB1564	HIMB1573	HIMB1577	HIMB1587	HIMB1593	HIMB1597	HIMB1611	HIMB1623	HIMB1631	HIMB1636	HIMB1641	HIMB1662	HIMB1685	HIMB1695	HIMB1701	HIMB1702	HIMB1709	HIMB1710	HIMB1715	HIMB1723	HIMB1746	HIMB1748	HIMB1758	HIMB1765	HIMB1770	HIMB1782	HIMB1863	HIMB2104	HIMB2187	HIMB2200	HIMB2201	HIMB2204	HIMB2211	HIMB2215	HIMB2226	HIMB2250	HIMB2305	HIMB4	HIMB5	HIMB83	HTCC1002	HTCC1013	HTCC1016	HTCC1040	HTCC1062	HTCC7211	HTCC7214	HTCC7217	HTCC8051	HTCC9022	HTCC9565	NP1	RS39	RS40	KOfam
func_c373f58510e1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fibronectin-binding autotransporter adhesin
func_fb3cbb661ed3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
func_4bb1aac91e0d	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	manganese efflux pump family protein
func_b2680dd7b359	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
func_4ef004ec76ea	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	raffinose/stachyose/melibiose transport system substrate-binding protein
func_8e6aece4e54f	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	D-glutamate cyclase [EC:4.2.1.48]
func_19ac56f8a563	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	L-fucono-1,5-lactonase [EC:3.1.1.120]
func_8b9a755ea283	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
func_bbfd5716532b	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
func_61185f22e1f2	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	LPS-assembly lipoprotein
func_bb43337ae2c9	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
func_c566fa92a06d	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]
func_986786fc2a63	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
func_b6778917c5f5	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mannosylglycerate hydrolase [EC:3.2.1.170]
func_a2b838022053	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	trehalose/maltose transport system permease protein
func_a356f137e1df	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-arabinitol 4-dehydrogenase [EC:1.1.1.11]
func_331becb448e5	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	gamma-glutamylputrescine oxidase [EC:1.4.3.-]
func_f7e1f6fa60d7	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	adducin
func_1c6f5112ea41	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]
func_b598730425bc	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	TRAP-type transport system small permease protein
func_a25750be3fe5	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	ribose transport system substrate-binding protein
func_ba094f79c657	0	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	two-component system, OmpR family, response regulator
func_92dfb7a0322c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
func_02b2507aac57	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]
func_52393bd9eff2	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
func_3332002dd09a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]
func_6fc319ac15a8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	O-methyltransferase [EC:2.1.1.-]
func_34c92bdca6a1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]
func_3f50287b08c7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]
func_9371b4f93a11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CBS domain-containing protein
func_4f2188cae1b2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glutathione S-transferase [EC:2.5.1.18]
func_d1c2034fa736	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
func_c078849ae9fe	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	citrate synthase [EC:2.3.3.1]
func_b40674e0d00f	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	putative proteasome-type protease
func_6d8b4368dea0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	formamidase [EC:3.5.1.49]
func_871477137518	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	type IV pilus assembly protein PilN
func_1b5c183900ad	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	glycerol transport system substrate-binding protein
func_e48b828b1ff9	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	ribokinase [EC:2.7.1.15]
func_5b381d907071	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	putative restriction endonuclease
func_b5733fd36c34	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	glycerol transport system permease protein
func_35e420d7f130	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	holin-like protein
func_db3b27c1db22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-hydroxyproline dehydrogenase [EC:1.5.99.-]
func_925eb6e2f0f5	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	isochorismate pyruvate lyase [EC:4.2.99.21]
func_d79c5f0ac556	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	epoxide hydrolase
func_4477637d43ac	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	integrase
func_07d218d38434	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
func_201a0d3c5db0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	glutaredoxin 3
func_8bd240342eb0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	exopolysaccharide production protein ExoZ
func_3a1d3206c370	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NDP-mannose synthase
func_ad75c40c87b7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]
func_a9fc80d8378b	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	exodeoxyribonuclease I [EC:3.1.11.1]
func_bee0bc258e71	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]
func_b12fd929f97a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	succinate dehydrogenase cytochrome b subunit
func_db300b1f8c33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	polysaccharide biosynthesis protein VpsQ
func_ff978fe9f371	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	DNA adenine methylase [EC:2.1.1.72]
func_3dd08e8fb9b4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	agmatine deiminase [EC:3.5.3.12]
func_9525956c272d	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-carbamoylputrescine amidase [EC:3.5.1.53]
func_23fec12e134b	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	catalase-peroxidase [EC:1.11.1.21]
func_a17e330cc587	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
func_fe7fbc26c998	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
